2,003162,01,55026678000135,FLAMARES AUTO POSTO LTDA,FLAMARES AUTO POSTO,SP,SAO CAETANO DO SUL,"AVENIDA PRESIDENTE KENNEDY, 2781",STA MARIA,09561200,000114,636089275118,CLIENTES FRANQUIA,ATIVO
2,003165,01,09211700000108,MLS CONVENIENCIA EIRELI,MLS CONVENIENCIA,SP,SANTO ANDRE,"AVENIDA INDUSTRIAL, 3431",UTINGA,09080511,000114,626746361111,CLIENTES FRANQUIA,ATIVO
2,003171,01,10351306000146,AUTO POSTO NOVA RADIAL LESTE LTDA,AUTO POSTO NOVA RADIAL LESTE,SP,SAO PAULO,"RUA DAMASIO PINTO, 805",PARADA XV,82470001,000114,148303050114,CLIENTES FRANQUIA,ATIVO
2,003183,01,15266775000180,PR MANIA CONVENIENCIAS LTDA EPP,PR MANIA CONVENIENCIA,SP,SAO PAULO,"AVENIDA PROFESSOR LUIS INAGNACIO ANHAIA MELO, 8170",VILA UNIAO,03294200,000114,145137317111,CLIENTES FRANQUIA,ATIVO
2,003195,01,12402092000115,BAP CONVENIENCIA LTDA EPP,CONVENIENCIA BAP,SP,SANTO ANDRE,"AVENIDA QUEIROS FILHO, 20",PARQUE INDUSTRIARIO,09110260,000114,626085541119,CLIENTES FRANQUIA,ATIVO
2,003201,01,24585805000102,MUNDO DOS SABORES RESTAURANTE,MUNDO DOS SABORES,SP,SAO CAETANO DO SUL,"RUA VISCONDE DE INHAUMA, 611",OSVALDO CRUZ,09571000,000114,636246566111,CLIENTES FRANQUIA,ATIVO
2,003207,01,17861160000128,AUTO POSTO SATELITE LTDA,AUTO POSTO SATELITE,SP,SAO PAULO,"AVENIDA RAGUEB CHOHFI, 5199",JARDIM MARILU,08371440,000114,142251182111,CLIENTES FRANQUIA,ATIVO
2,003211,01,33280082000124,PADARIA E CONFEITARIA LTDA EPP,PADARIA E CONFEITARIA AGUA BRANCA,RJ,RIO DE JANEIRO,"ESTRADA DA AGUA GRANCA, 2430",REALENGO,21730000,000114,82239170,CLIENTES FRANQUIA,ATIVO
2,003217,01,03022155000117,ANGELA REGINA F BELLOTO PAGANINI ME,MILK SHAIK,SP,SAO CAETANO DO SUL,"RUA VISCONDE DE INHAUMA, 411",Oswaldo Cruz,09571000,000114,636162530117,CLIENTES FRANQUIA,ATIVO
2,003222,01,23318961000144,CONVENIENCIA SHOP SUZANO LTDA,CONVENIENCIA SHOP SUZANO,SP,SUZANO,"RUA GENERAL FRANCISCO GLIECERIO, 1449",CENTRO,08674003,000114,672307311116,CLIENTES FRANQUIA,ATIVO
